,source,retweets,Text,timestamp,userlocation
476,Twitter Web App,0.0,@diorseundiris My lips do that when I get a bad bottle of Italian #wine.,2022-09-16 20:14:26,New England
477,newsy.co,0.0,WeldWerks Brewing Joins Ska Distributing Portfolio - https://t.co/FNtsiabsNv #beer #beernews #craftbeer #dailykeg #brewery #wine #liquor,2022-09-16 20:12:45,"New York City, NY"
478,Twitter Web App,7.0,"RT @Julianna_glass: It’s the night full of fire 🔥 and #wine 🍷 

Cheers lovely people! 🍷 #thursdayvibes https://t.co/A0pZNoOrpb",2022-09-16 20:11:05,
479,Twitter for iPhone,0.0,"Trust me. This is a great wine! 
@CatenaMalbec @LauraCatena #LCBO #Wine #Argentina #Chardonnay https://t.co/yOhsgf6RGg",2022-09-16 20:10:38,"Toronto, ON (Canada)"
480,CRW-Tweety,0.0,"Looking for a stylishly wrapped #gift? Send #wine! Choose &amp; leave it to us!

Take a look: https://t.co/SDirCNMJVc https://t.co/bQomTOdnvK",2022-09-16 20:10:06,United Kingdom
481,Tweet Found,0.0,"Layered Wine Scene, Layered Art, Wine Lover Gift
 #art #scene #LoverGift #wine #Layered #CreationsbyCasady

👉… https://t.co/9bQuizOrGW",2022-09-16 20:08:45,"Dundee, United Kingdom 🇬🇧"
482,IFTTT,0.0,"Friday Night in a good company having nice #food and #wine @baccohelsinki 
Thanx for a very good service as well..… https://t.co/HLvnwROFmo",2022-09-16 20:08:20,Finland
483,jsontweetdata,0.0,"3D Layered Wine Scene, Layered Art, Wine Lover Gift
 #art #LoverGift #wine #Layered #scene #CreationsbyCasady

👉… https://t.co/fxNLjjAixA",2022-09-16 20:08:20,
484,The Social Jukebox,1.0,"another #wine LifeLesson
#scientificfact https://t.co/fMuepekBdQ",2022-09-16 20:07:27,"Black Lake Village, California"
485,Twitter for Android,0.0,"@Olliemorr20171 @candystripe @davyslala @Eliot01375004 @sweepears @MunchPudding If the bottle isn't pretty enough,… https://t.co/ME1M2GQ3Wq",2022-09-16 20:07:05,"Stuttgart, Deutschland"
486,TweetDeck,0.0,VIDEO CONTEST: It's time to vote for the winner of @WineSpectator's 2022 Video Contest! You can watch the finalist… https://t.co/Xa3xczmuCL,2022-09-16 20:06:00,"New York, NY; Napa, CA"
487,Twitter for iPhone,3.0,"RT @wine1percent: A #wine like this ain't gonna make anyone cancel their Sine Qua Non or Saxum allocation, but certainly makes its point in…",2022-09-16 20:03:16,Cental Coast Calif & beyond
488,Twitter Web App,1.0,"RT @TastingbarK: Anyone joins us for a wine this weekend ?

#hoylake #food #foobglogger #wine #wirral https://t.co/nvQ9N5EIss",2022-09-16 20:02:46,
489,Hootsuite Inc.,1.0,"From the moment you arrive on this tour with @Birds_Languedoc until the moment you leave, you can relax and enjoy e… https://t.co/KzZMymSQoC",2022-09-16 20:02:20,"Rutland, United Kingdom"
490,Buffer,0.0,Happy International Grenache Day! A varietal that originated in Europe. Sommly features top Texas Grenache blends b… https://t.co/d9YDRLfV3Y,2022-09-16 20:02:02,"Austin, Texas"
491,LaterMedia,1.0,"Critic Joshua Greene writes, ""its red fruit is earthy and richly textured, with a mature note of leather in the end… https://t.co/kFE1n7A9nr",2022-09-16 20:01:25,"New York, NY"
492,Twitter Web App,3.0,"""Napa Winery Using Covid Lessons On How Technology Can Take #Wine Hospitality To Next Level"" via @Forbes… https://t.co/XxixgdUByT",2022-09-16 20:01:11,New York City
493,Twitter for iPhone,1.0,RT @JournalVin: Vidéo: The Saint-Bris appellation investigated throught its geography and its geology #vin #wine #winevideo #sauvignon #app…,2022-09-16 20:01:10,Roma
494,Twitter Web App,1.0,"""Napa Winery Using Covid Lessons On How Technology Can Take #Wine Hospitality To Next Level"" via #Forbes… https://t.co/vmCRfJS4kM",2022-09-16 20:00:55,New York City
495,The Social Jukebox,0.0,Get a taste of California #wine country mystery: WILDFIRE by Scott Bury gets 5***** reviews - get it on Barnes &amp; No… https://t.co/GtJb5SjLqA,2022-09-16 20:00:54,East Texas
496,dlvr.it,0.0,"Tales from the Crush Pad #3 – Interns, Cellar Rats, and Harvest Help: Just the other day I explained what a Crush P… https://t.co/AOLrHuzv1i",2022-09-16 20:00:36,"UK EU France, Aube, Argentina"
497,Tweet Suite,0.0,Are you on instagram? Follow us over there as well. We just got started!! https://t.co/JD2ET58TFq #wine #wineoclock… https://t.co/JdjkOq7dou,2022-09-16 20:00:07,"Naples, FL"
498,Twitter for iPhone,0.0,@RJonTourUK Bring your canister 😂🙌🏼 I saw same in Spain in the wine shop. I think it is a great sustainable idea… https://t.co/proa9yF0f9,2022-09-16 19:59:51,Cotswolds
499,Twitter for Android,43.0,"RT @figstreetstudio: Wine posters, can be personalized on the web, https://t.co/FpAqjNY1my via @figstreetsales  #personalize #shopindie #Sm…",2022-09-16 19:59:13,
500,CellarTracker,0.0,Tasting 2016 Domaine Anderson Pinot Noir - #wine https://t.co/gJmdM84VwU,2022-09-16 19:58:59,"Milwaukee, WI"
501,CellarTracker,0.0,Tasting 2018 Tamar Ridge Pinot Noir - #wine https://t.co/zbloZwADRo,2022-09-16 19:56:46,"Milwaukee, WI"
502,Twitter Web App,0.0,"Dude's we have any of that cheese and #Wine, #GOPlease? https://t.co/FS39zaWzOX",2022-09-16 19:55:10,McCleary WA
503,Twitter for iPad,1.0,"September 01, 2022

Main dream: Hugging dog, saying “I love you” and the dog replying “I love you too” (telepathica… https://t.co/co9tj2JGJG",2022-09-16 19:53:36,
504,Twitter Web App,0.0,"Here's everything you need to know about #PetiteSirah in @foodandwine.  
https://t.co/vvc3JFjyyh
#wine #winelovers… https://t.co/o5U6fJT5Kv",2022-09-16 19:48:07,"Los Angeles, CA"
505,Twitter-Healthify,0.0,"Wine Tumbler, Gift for Wine Lover, Gift for Her, Barware
 #LoverGift #Barware #WineTumbler #wine #CreationsbyCasady… https://t.co/XaqY7z1PrU",2022-09-16 19:47:39,Bangalore
506,Twitter for Android,0.0,"Okay who of you did this?

#furry #wine #anthro #canned https://t.co/yIKjUQLolv",2022-09-16 19:47:36,"Central Jutland, Denmark"
507,Wine PLOW,0.0,"The Complicated Legacy of Fred Franzia (Wine Enthusiast)

Wine industry icon Fred Franzia died earlier this month a… https://t.co/BcDvitNn6m",2022-09-16 19:45:26,Internet
508,Master Donald,0.0,"High Heel Shoes | Lipstick | Glass Wine | Diamonds T-Shirts,Fashion High Heel Tee,Womans Red Gold Birthday, red sho… https://t.co/B9F28MemIA",2022-09-16 19:45:08,"High Peak, United Kingdom 🇬🇧"
509,Twitter for iPhone,6.0,"RT @RoebuckSteve1: Life is good my friends!

@teamhrc @GlennNashville @CoastCabCritic @cynthia_hayes @AmauryCarrasco @Noles31BB @AttorneySo…",2022-09-16 19:41:37,Dallas
510,newsy.co,0.0,Bale Breaker Brewing 2022 Fresh Hop Releases - https://t.co/X9XC9Uqymw #beer #beernews #craftbeer #dailykeg #brewery #wine #liquor,2022-09-16 19:41:31,"New York City, NY"
511,Tweet Suite,0.0,Looking for some NEW moderators for the #WineSelfies facebook group from around the WORLD that Love #wine and post… https://t.co/8VmkCmPHAi,2022-09-16 19:40:07,"Naples, FL"
512,Twitter Web App,0.0,"Read about the new #CentralCoast #GabilanMountains #AVA in @WineEnthusiast.
https://t.co/5NOaWZWXbe
#wine… https://t.co/jOUx4ZAS9p",2022-09-16 19:39:14,"Los Angeles, CA"
513,Information Critical,1.0,"RT @Sommeli17595042: A baguette coated with garlic, grilled in the open, and bruschetta topped with plenty of tomato, uncured ham, and mozz…",2022-09-16 19:37:08,Virginia
514,CellarTracker,0.0,2021 Cayuse Viognier Cailloux Vineyard - #wine #bionicwines #cayusevineyards #viognier #wawine #wa_state_wines… https://t.co/sb33xGe5sx,2022-09-16 19:36:43,Seattle
515,Twitter Web App,104.0,"RT @cuveecollective: Happy Friday Collectors! 

If you havent watched the 1st episode of Wine in Web3 featuring the Robert Craig Wine NFT,…",2022-09-16 19:36:32,
516,CRW-Tweety,0.0,"Gorgeous #Prosecco #Spumante notes of honey &amp; apple, delicious #sparkling #wine

Buy online: https://t.co/2nulQ32Nnr https://t.co/W2zocKsjL5",2022-09-16 19:35:07,United Kingdom
517,Twitter Web App,130.0,"RT @cuveecollective: Giveaway Time 🎉  Who wants a Robert Craig Wine NFT?!! Giveaway starts today &amp; ends Tue, Sep 20. Winner will be announc…",2022-09-16 19:33:13,
518,Twitter Web App,0.0,Check out #wine #winery #bars ORIGINAL OIL PAINTING OF MONTELENA CHARDONNAY WINE BOTTLES BY FAMOUS E. DENIS… https://t.co/ITR9wHlwXF,2022-09-16 19:32:54,"Miami, FL"
519,Twitter for iPhone,0.0,"#quigleyfinewines wants to wish all of the wine lovers out there a happy Friday 🍇
Come by tonight to enjoy live mus… https://t.co/pEnTMxhwbO",2022-09-16 19:30:58,San Diego County
520,Twitter Web App,9.0,RT @cuveecollective: The Robert Craig Wine NFT Collection is now open for public sale! There are only 51 NFTs available. Grab yours before…,2022-09-16 19:30:39,
521,Twitter for Android,4.0,"RT @LovelyVinosNFT: Don’t fight the Vinos join us and the Vino Revolution will slowly make you all lovely!! #vinolution

#NFT #NFTs #art #w…",2022-09-16 19:30:29,"Florida, USA"
522,Twitter Web App,0.0,"Receive $30 OFF YOUR MEAL* with this ad at @wine_grove 🍝🍷🍋

#TheGroveHobeSound #Wine #Sommelier #ItalianFood… https://t.co/bmCnDQGTUh",2022-09-16 19:30:00,Florida 
523,Hopscotch Social,2.0,RT @CrockettHaus: Check out Crockett Haus on the historic Marktplatz in downtown Fredericksburg. 500 BnB &amp; hotel rooms in walking distance.…,2022-09-16 19:21:43,Wordwide
524,Botbird tweets,0.0,"#HadithOfTheDay 
#Hadith
 #ProphetMuhammad (PBUH) Said

#Indeed in #Paradise there is a #sea of #water , and a sea… https://t.co/5lKAgZfvMU",2022-09-16 19:21:08,"Jakarta, Indonesia"
525,Instagram,0.0,"Food &amp; wine in Barcelona 😋

#barcelona #barcelonaspain #yummy #manchego #wine #vino #cheeselover #winelover #tapas… https://t.co/dWbtO38YDQ",2022-09-16 19:20:57,"San Francisco, CA"
526,IFTTT,0.0,RT WineFolly: RT @WineSelfies: 50 States of #wine! Every state grows wine! https://t.co/m6s3afQQKf via @WineFolly #winelovers #wineoclock,2022-09-16 19:20:44,"Los Angeles, CA"
527,yahya bot,1.0,RT @WineSelfies: #WineWorkout Who's game? #wine #fitbit #wineoclock https://t.co/mu3l31WgYA,2022-09-16 19:20:35,london
528,Twitter Web App,5.0,"RT @BrianLHawkins: For your pull list consideration: THE VINEYARD Issue 3 from @AfterShockComix 🍷🍷🍷
#comics #horror #wine #TheVineyardComic…",2022-09-16 19:19:29,"Melbourne, FL"
529,Buffer,0.0,"Hi @ViaVecchiaVino! When in Northern #Italy, stop by our #winery and have a chat &amp; #alchemic #wine sip. Cheers!… https://t.co/zBLL9PaMex",2022-09-16 19:15:38,"Lombardy, Italy"
530,AMT_To_Twitt_Listings,0.0,https://t.co/B4ZdXLG9JO Leonardo Cheers #wine #Decanter 1.5L (new without https://t.co/iT8UIDHkzV,2022-09-16 19:12:31,United States
531,Twitter for iPhone,6.0,"Life is good my friends!

@teamhrc @GlennNashville @CoastCabCritic @cynthia_hayes @AmauryCarrasco @Noles31BB… https://t.co/lTL7uWjpQw",2022-09-16 19:10:07,"Las Vegas, NV"
532,Twitter Web App,182.0,"RT @JohannaTraveler: Tasting the wine from #Moldova 
 #Reserves #wine #visitmoldova #travellover https://t.co/LhKYS926w3",2022-09-16 19:09:51,
533,newsy.co,0.0,Bean to Barstool Podcast | Painting Flavor with Artist Katie Clark Gabbard - https://t.co/3BJtr6cCGI #beer… https://t.co/hLffLtCN3O,2022-09-16 19:09:01,"New York City, NY"
534,Main Street Hub,0.0,Our team is here to help you find the perfect wine for any dinner party. #Wine https://t.co/dnbGQTNJ09,2022-09-16 19:08:14,"Denver, CO"
535,Twitter Web App,1.0,RT @CZCellars: We have a stellar lineup of wines for you to enjoy on Saturday. #northbendwa #snovalley #snoqualmievalleylife #siplocal @Sno…,2022-09-16 19:08:08,Seattle
536,The Social Jukebox,0.0,"another #wine LifeLesson 
#feast https://t.co/Mymmrt3Dn1",2022-09-16 19:07:26,"Black Lake Village, California"
537,Tweet Auto Posting,0.0,"Just added Kindeli, Luna Llena (2021) to the website. Check it out here: https://t.co/dAzgns5KTF.

#newwinealert… https://t.co/IJAjKEdrgZ",2022-09-16 19:06:28,NYC
538,Twitter for iPhone,0.0,"The ONLY way to get the weekend started is with @FazeliCellars 🪩 Come by tonight from 5-10pm and enjoy dancing, law… https://t.co/IYsO5JfREI",2022-09-16 19:05:46,San Diego County
539,Twitter for iPhone,0.0,"Opinion both personal and professional:
There is @ZDWines, and there is everybody else.

Go by the tasting room. Te… https://t.co/5BvVLSNvjR",2022-09-16 19:05:19,"Caramel City, Bibilly Hills"
540,recurpost.com,0.0,"A lovely jazz piano and double bass duett.

Listen on your service of choice 👉 https://t.co/qH9hsXN6Hp

#jazz… https://t.co/QdWkkuJD5n",2022-09-16 19:05:07,"Stockholm, Sweden"
541,poghjwekfjbwrfkewfmbnrfkjqwbdfi,0.0,"High Heel Shoes | Lipstick | Glass Wine | Diamonds T-Shirts,Fashion High Heel Tee,Womans Red Gold Birthday, red sho… https://t.co/O0g2fHsQ8z",2022-09-16 19:04:17,"Augusta, GA 🇺🇸"
542,dlvr.it,0.0,Monteleone Etna Bianco Anthemis 2018 75 cl: €52.48 @ https://t.co/kvR4RGDjkT https://t.co/hNSBtTQKJQ #wine,2022-09-16 19:00:33,Italy
543,Twitter Web App,1.0,RT @ormiga: @cookiesinheaven @RussellVine1981 @JojoRussellvine @campochiarenti i mean HOW can ANYone NOT buy #wine and #oliveoil from #barr…,2022-09-16 19:00:21,San Gimignano - ITALIA
544,AMT_To_Twitt_Listings,0.0,https://t.co/2SmQrSaQiZ FINAL TOUCH WIRELESS #wine THERMOMETER Preset #win https://t.co/hhUFs3pv68,2022-09-16 19:00:15,United States
545,SocialDog for Twitter,1.0,"A baguette coated with garlic, grilled in the open, and bruschetta topped with plenty of tomato, uncured ham, and m… https://t.co/vRZPcU9wuH",2022-09-16 19:00:13,
546,Tweet Suite,0.0,Some speciality niches we work with are in the #wine #fitness #wellness #auto industries https://t.co/WzImmhBGZH https://t.co/KI9GG84moM,2022-09-16 19:00:09,"Naples, FL"
547,Tweet Suite,1.0,#WineWorkout Who's game? #wine #fitbit #wineoclock https://t.co/mu3l31WgYA,2022-09-16 19:00:07,"Naples, FL"
548,Farm Machinery,2.0,RT @CrockettHaus: Check out Crockett Haus on the historic Marktplatz in downtown Fredericksburg. 500 BnB &amp; hotel rooms in walking distance.…,2022-09-16 19:00:04,"England, United Kingdom"
549,journalduvinweb,1.0,Vidéo: The Saint-Bris appellation investigated throught its geography and its geology #vin #wine #winevideo… https://t.co/bbiM8cVDTb,2022-09-16 19:00:02,Dans les vignes
550,CellarTracker,0.0,Purchased 2019 Stag's Leap Wine Cellars Cabernet Sauvignon Cask 23 - #wine https://t.co/vGQr5Z376B,2022-09-16 18:59:39,Texas
551,Hootsuite Inc.,2.0,Check out Crockett Haus on the historic Marktplatz in downtown Fredericksburg. 500 BnB &amp; hotel rooms in walking dis… https://t.co/wXh5ZzKWtb,2022-09-16 18:59:37,"112 N Crockett, Fredericksburg"
552,Mailchimp,0.0,"NEW WEEKLY #WINEFLIGHTS · For all the details - https://t.co/nC0xZvYa6m
#winetasting #wineflight #tastingflight… https://t.co/Gag3Cl6hMZ",2022-09-16 18:59:26,"Ashburn, Virginia"
553,Twitter Web App,5.0,"RT @NMExtensionPubs: Hey #wine lovers! Researchers at NMSU are examining how cover crops can improve #grapevine performance, pest managemen…",2022-09-16 18:54:57,"Las Cruces, NM"
554,AMT_To_Twitt_Listings,0.0,https://t.co/Q4rxVrZdDO #Lenox #crystal #wine Glass 800 ml ( 26.5 oz ) Bre https://t.co/VzpTdsHGvN,2022-09-16 18:54:13,United States
555,TweetDeck,0.0,"Wine as a gift   The #giftcertificates can be used towards gifts, memberships https://t.co/CQqBeyGqsA  #ad Gift cer… https://t.co/otpjtFhwKu",2022-09-16 18:54:00,Shopping Zone
556,CellarTracker,0.0,Purchased 2018 Stag's Leap Wine Cellars Cabernet Sauvignon Cask 23 - #wine https://t.co/oiM0FHsCsY,2022-09-16 18:53:30,Texas
557,Twitter for iPhone,1.0,"RT @Vino_Vineyards: Women were forbidden to drink wine during the early days of ancient Rome. If they were caught drinking wine, they would…",2022-09-16 18:53:28,
558,AMT_To_Twitt_Listings,0.0,https://t.co/gKA7zrmrR3 #vintage #crystal #wine Glass Goblet 12 oz https://t.co/UazM6W9FEF,2022-09-16 18:53:21,United States
559,CellarTracker,0.0,Purchased 2018 Stag's Leap Wine Cellars Cabernet Sauvignon Fay - #wine https://t.co/KZ9AZBrdM2,2022-09-16 18:52:57,Texas
560,CellarTracker,0.0,Purchased 2018 Stag's Leap Wine Cellars Cabernet Sauvignon S.L.V. - #wine https://t.co/hZS10tXrdQ,2022-09-16 18:52:22,Texas
561,fixboatquick_list,0.0,https://t.co/0GalYx4sck World Encyclopedia of #wine by Stuart Walton https://t.co/kbCNdFfVVI,2022-09-16 18:51:33,"West Hartford, CT"
562,Twitter for iPhone,0.0,"#SpagBol 🍝 #wine 🍷 #FridayLaw 
It’s been ages! https://t.co/ZQCC7UKNhS",2022-09-16 18:51:13,
563,Twitter Web App,2.0,RT @RidgeVineyards: Winemakers face the same challenge year after year: how do they produce a #wine that’s true to its natural process yet…,2022-09-16 18:49:59,"Mountain View, CA"
564,IFTTT,0.0,"RT WineSpectator: ITALY QUIZ: From ancient grapes to cellar-worthy wines to striking landscapes, Southern #Italy is… https://t.co/pDdhuLM59t",2022-09-16 18:49:36,"Los Angeles, CA"
565,Instagram,0.0,1 TIME FOR THE CULTURE!  #hiphop #e40 #wine #lifestyle #hiphopculture #westcoastlegend 💯💯💯 https://t.co/9fmB7O6iW1,2022-09-16 18:46:27,USA
566,Twitter Web App,0.0,"🍷🥾Wine lovers, these 50 hikes are for you! 

&gt;&gt; https://t.co/Jn8nQM5lYE

#winelovers #wine #hikes #Switzerland… https://t.co/POpJvPVRbM",2022-09-16 18:45:00,Switzerland
567,Twitter for iPad,1.0,"RT @valdonica: Dining @Valdonica 

#breathtakingviews #valdonica #maremma #toscana #vino #winelover #winetasting #winetime #winery #wineocl…",2022-09-16 18:44:49,"Schleswig-Holstein, Germany"
568,Twitter for iPhone,0.0,@NapaVintners @PGATOUR where are you seeing players this week? #wine,2022-09-16 18:44:11,"Dallas, TX"
569,Twitter for Android,0.0,"Turmeric, especially if its organic when mix with evoo, black pepper, fresh ginger, lemon juice &amp; apple cider vineg… https://t.co/LopdS7hpZ9",2022-09-16 18:42:57,South Africa
570,Twitter for iPhone,0.0,"It’s a good thing I tidied my cantina, shared  bottles of wine at our party &amp; brought boxes back in the car because… https://t.co/7am12lGFj4",2022-09-16 18:42:47,"London, Hove, sometimes Italy"
571,Twitter for Android,3.0,RT @WineSelfies: 50 States of #wine! Every state grows wine! https://t.co/aE4nsJcUhB via @WineFolly #winelovers #wineoclock,2022-09-16 18:42:13,Got da whole world in my hands
572,Twitter for Android,5.0,RT @Leanne_Laine: My #wine and #whiskey art Barrels of Bourbon and Night Society Wine at Tastings (find this whiskeyart and #wineart in man…,2022-09-16 18:41:14,"Hennef (Sieg), Deutschland"
